id,code,short_name,full_name,list_status_id,list_status,issuer,company_code,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment,maturity
41241,1001012,10央行票据12,2010年第十二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-02-12,2010-05-11,2010-02-12,2010-05-14,,2010-05-14,,91 days
41265,1001014,10央行票据14,2010年第十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-02-26,2010-05-25,2010-02-26,2010-05-28,,2010-05-28,,91 days
41301,1001016,10央行票据16,2010年第十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-03-05,2010-06-01,2010-03-05,2010-06-04,,2010-06-04,,91 days
41318,1001018,10央行票据18,2010年第十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-03-12,2010-06-08,2010-03-12,2010-06-11,,2010-06-11,,91 days
41340,1001020,10央行票据20,2010年第二十期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-03-19,2010-06-12,2010-03-19,2010-06-18,,2010-06-18,,91 days
41378,1001022,10央行票据22,2010年第二十二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-03-26,2010-06-22,2010-03-26,2010-06-25,,2010-06-25,,91 days
41413,1001024,10央行票据24,2010年第二十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-04-02,2010-06-29,2010-04-02,2010-07-02,,2010-07-02,,91 days
41439,1001026,10央行票据26,2010年第二十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-04-09,2010-07-06,2010-04-09,2010-07-09,,2010-07-09,,91 days
41467,1001029,10央行票据29,2010年第二十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-04-16,2010-07-13,2010-04-16,2010-07-16,,2010-07-16,,91 days
41495,1001031,10央行票据31,2010年第三十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-04-23,2010-07-20,2010-04-23,2010-07-23,,2010-07-23,,91 days
41533,1001034,10央行票据34,2010年第三十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-04-30,2010-07-27,2010-04-30,2010-07-30,,2010-07-30,,91 days
41544,1001036,10央行票据36,2010年第三十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-05-07,2010-08-03,2010-05-07,2010-08-06,,2010-08-06,,91 days
41568,1001039,10央行票据39,2010年第三十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-05-14,2010-08-10,2010-05-14,2010-08-13,,2010-08-13,,91 days
41606,1001041,10央行票据41,2010年第四十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-05-21,2010-08-17,2010-05-21,2010-08-20,,2010-08-20,,91 days
41632,1001044,10央行票据44,2010年第四十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-05-28,2010-08-24,2010-05-28,2010-08-27,,2010-08-27,,91 days
41655,1001046,10央行票据46,2010年第四十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-06-04,2010-08-31,2010-06-04,2010-09-03,,2010-09-03,,91 days
41682,1001049,10央行票据49,2010年第四十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-06-11,2010-09-07,2010-06-11,2010-09-10,,2010-09-10,,91 days
41722,1001053,10央行票据53,2010年第五十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-06-25,2010-09-19,2010-06-25,2010-09-24,,2010-09-24,,91 days
41766,1001057,10央行票据57,2010年第五十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-07-09,2010-09-28,2010-07-09,2010-10-08,,2010-10-08,,91 days
41792,1001059,10央行票据59,2010年第五十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-07-16,2010-10-12,2010-07-16,2010-10-15,,2010-10-15,,91 days
41825,1001062,10央行票据62,2010年第六十二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-07-23,2010-10-19,2010-07-23,2010-10-22,,2010-10-22,,91 days
41849,1001064,10央行票据64,2010年第六十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-07-30,2010-10-29,2010-07-30,2010-10-29,,2010-10-29,,91 days
41880,1001067,10央行票据67,2010年第六十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-08-06,2010-11-02,2010-08-06,2010-11-05,,2010-11-05,,91 days
41931,1001071,10央行票据71,2010年第七十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-08-20,2010-11-16,2010-08-20,2010-11-19,,2010-11-19,,91 days
41969,1001073,10央行票据73,2010年第七十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-08-27,2010-11-23,2010-08-27,2010-11-26,,2010-11-26,,91 days
42001,1001076,10央行票据76,2010年第七十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-09-03,2010-11-30,2010-09-03,2010-12-03,,2010-12-03,,91 days
42040,1001078,10央行票据78,2010年第七十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-09-10,2010-12-07,2010-09-10,2010-12-10,,2010-12-10,,91 days
42075,1001081,10央行票据81,2010年第八十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-09-17,2010-12-14,2010-09-17,2010-12-17,,2010-12-17,,91 days
42116,1001083,10央行票据83,2010年第八十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-09-27,2010-12-22,2010-09-27,2010-12-27,,2010-12-27,,91 days
42128,1001086,10央行票据86,2010年第八十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-09-29,2010-12-29,2010-09-29,2010-12-29,,2010-12-29,,91 days
42149,1001088,10央行票据88,2010年第八十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-10-15,2011-01-11,2010-10-15,2011-01-14,,2011-01-14,,91 days
42191,1001091,10央行票据91,2010年第九十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-10-22,2011-01-18,2010-10-22,2011-01-21,,2011-01-21,,91 days
42221,1001093,10央行票据93,2010年第九十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-10-29,2011-01-25,2010-10-29,2011-01-28,,2011-01-28,,91 days
42259,1001096,10央行票据96,2010年第九十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-11-05,2011-02-01,2010-11-05,2011-02-04,,2011-02-04,,91 days
42294,1001098,10央行票据98,2010年第九十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-11-12,2011-02-08,2010-11-12,2011-02-11,,2011-02-11,,91 days
42330,1001101,10央票101,2010年第一百零一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-11-19,2011-02-15,2010-11-19,2011-02-18,,2011-02-18,,91 days
42367,1001103,10央票103,2010年第一百零三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-11-26,2011-02-22,2010-11-26,2011-02-25,,2011-02-25,,91 days
42400,1001106,10央票106,2010年第一百零六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-12-03,2011-03-01,2010-12-03,2011-03-04,,2011-03-04,,91 days
42423,1001108,10央票108,2010年第一百零八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-12-10,2011-03-08,2010-12-10,2011-03-11,,2011-03-11,,91 days
42441,1001110,10央票110,2010年第一百一十期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-12-17,2011-03-15,2010-12-17,2011-03-18,,2011-03-18,,91 days
42470,1001112,10央票112,2010年第一百一十二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-12-24,2011-03-22,2010-12-24,2011-03-25,,2011-03-25,,91 days
42498,1001114,10央票114,2010年第一百一十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2010-12-31,2011-03-29,2010-12-31,2011-04-01,,2011-04-01,,91 days
42508,1101002,11央行票据02,2011年第二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-01-07,2011-04-02,2011-01-07,2011-04-08,,2011-04-08,,91 days
42542,1101004,11央行票据04,2011年第四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-01-14,2011-04-12,2011-01-14,2011-04-15,,2011-04-15,,91 days
42647,1101005,11央行票据05,2011年第五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-02-11,2011-05-10,2011-02-11,2011-05-13,,2011-05-13,,91 days
42667,1101007,11央行票据07,2011年第七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-02-18,2011-05-17,2011-02-18,2011-05-20,,2011-05-20,,91 days
42716,1101009,11央行票据09,2011年第九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-02-25,2011-05-24,2011-02-25,2011-05-27,,2011-05-27,,91 days
42763,1101011,11央行票据11,2011年第十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-03-04,2011-05-31,2011-03-04,2011-06-03,,2011-06-03,,91 days
42824,1101013,11央行票据13,2011年第十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-03-11,2011-06-07,2011-03-11,2011-06-10,,2011-06-10,,91 days
42847,1101015,11央行票据15,2011年第十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-03-18,2011-06-14,2011-03-18,2011-06-17,,2011-06-17,,91 days
42914,1101017,11央行票据17,2011年第十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-03-25,2011-06-21,2011-03-25,2011-06-24,,2011-06-24,,91 days
42980,1101019,11央行票据19,2011年第十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-04-01,2011-06-28,2011-04-01,2011-07-01,,2011-07-01,,91 days
43006,1101021,11央行票据21,2011年第二十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-04-08,2011-07-05,2011-04-08,2011-07-08,,2011-07-08,,91 days
43028,1101023,11央行票据23,2011年第二十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-04-15,2011-07-12,2011-04-15,2011-07-15,,2011-07-15,,91 days
43059,1101025,11央行票据25,2011年第二十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-04-22,2011-07-19,2011-04-22,2011-07-22,,2011-07-22,,91 days
43117,1101027,11央行票据27,2011年第二十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-04-29,2011-07-26,2011-04-29,2011-07-29,,2011-07-29,,91 days
43154,1101029,11央行票据29,2011年第二十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-05-06,2011-08-02,2011-05-06,2011-08-05,,2011-08-05,,91 days
43195,1101031,11央行票据31,2011年第三十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-05-13,2011-08-09,2011-05-13,2011-08-12,,2011-08-12,,91 days
43240,1101034,11央行票据34,2011年第三十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-05-20,2011-08-16,2011-05-20,2011-08-19,,2011-08-19,,91 days
43262,1101036,11央行票据36,2011年第三十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-05-27,2011-08-23,2011-05-27,2011-08-26,,2011-08-26,,91 days
43282,1101038,11央行票据38,2011年第三十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-06-03,2011-08-30,2011-06-03,2011-09-02,,2011-09-02,,91 days
43308,1101041,11央行票据41,2011年第四十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-06-10,2011-09-06,2011-06-10,2011-09-09,,2011-09-09,,91 days
43337,1101043,11央行票据43,2011年第四十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-06-17,2011-09-13,2011-06-17,2011-09-16,,2011-09-16,,91 days
43408,1101046,11央行票据46,2011年第四十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-07-01,2011-09-27,2011-07-01,2011-09-30,,2011-09-30,,91 days
43440,1101049,11央行票据49,2011年第四十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-07-08,2011-09-28,2011-07-08,2011-10-07,,2011-10-07,,91 days
43482,1101051,11央行票据51,2011年第五十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-07-15,2011-10-11,2011-07-15,2011-10-14,,2011-10-14,,91 days
43509,1101054,11央行票据54,2011年第五十四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-07-22,2011-10-18,2011-07-22,2011-10-21,,2011-10-21,,91 days
43534,1101056,11央行票据56,2011年第五十六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-07-29,2011-10-25,2011-07-29,2011-10-28,,2011-10-28,,91 days
43556,1101058,11央行票据58,2011年第五十八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-08-05,2011-11-01,2011-08-05,2011-11-04,,2011-11-04,,91 days
43580,1101060,11央行票据60,2011年第六十期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-08-12,2011-11-08,2011-08-12,2011-11-11,,2011-11-11,,91 days
43602,1101062,11央行票据62,2011年第六十二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-08-19,2011-11-15,2011-08-19,2011-11-18,,2011-11-18,,91 days
43629,1101065,11央行票据65,2011年第六十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-08-26,2011-11-22,2011-08-26,2011-11-25,,2011-11-25,,91 days
43683,1101067,11央行票据67,2011年第六十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-09-02,2011-11-29,2011-09-02,2011-12-02,,2011-12-02,,91 days
43704,1101069,11央行票据69,2011年第六十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-09-09,2011-12-06,2011-09-09,2011-12-09,,2011-12-09,,91 days
43725,1101071,11央行票据71,2011年第七十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-09-16,2011-12-13,2011-09-16,2011-12-16,,2011-12-16,,91 days
43757,1101073,11央行票据73,2011年第七十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-09-23,2011-12-20,2011-09-23,2011-12-23,,2011-12-23,,91 days
43777,1101075,11央行票据75,2011年第七十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-09-30,2011-12-30,2011-09-30,2011-12-30,,2011-12-30,,91 days
43800,1101077,11央行票据77,2011年第七十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-10-14,2012-01-10,2011-10-14,2012-01-13,,2012-01-13,,91 days
43843,1101080,11央行票据80,2011年第八十期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-10-21,2012-01-17,2011-10-21,2012-01-20,,2012-01-20,,91 days
43898,1101083,11央行票据83,2011年第八十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-10-28,2012-01-24,2011-10-28,2012-01-27,,2012-01-27,,91 days
43969,1101085,11央行票据85,2011年第八十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-11-04,2012-01-31,2011-11-04,2012-02-03,,2012-02-03,,91 days
44024,1101087,11央行票据87,2011年第八十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-11-11,2012-02-07,2011-11-11,2012-02-10,,2012-02-10,,91 days
44091,1101089,11央行票据89,2011年第八十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-11-18,2012-02-14,2011-11-18,2012-02-17,,2012-02-17,,91 days
44156,1101091,11央行票据91,2011年第九十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-11-25,2012-02-21,2011-11-25,2012-02-24,,2012-02-24,,91 days
44189,1101093,11央行票据93,2011年第九十三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-12-02,2012-02-28,2011-12-02,2012-03-02,,2012-03-02,,91 days
44242,1101095,11央行票据95,2011年第九十五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-12-09,2012-03-06,2011-12-09,2012-03-09,,2012-03-09,,91 days
44283,1101097,11央行票据97,2011年第九十七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-12-16,2012-03-13,2011-12-16,2012-03-16,,2012-03-16,,91 days
44325,1101099,11央行票据99,2011年第九十九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2011-12-23,2012-03-20,2011-12-23,2012-03-23,,2012-03-23,,91 days
48801,1301001,13央行票据01,2013年第一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-10,2013-08-06,2013-05-10,2013-08-09,,2013-08-09,,91 days
48857,1301002,13央行票据02,2013年第二期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-15,2013-08-09,2013-05-15,2013-08-14,,2013-08-14,,91 days
48913,1301003,13央行票据03,2013年第三期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-17,2013-08-13,2013-05-17,2013-08-16,,2013-08-16,,91 days
48953,1301004,13央行票据04,2013年第四期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-22,2013-08-16,2013-05-22,2013-08-21,,2013-08-21,,91 days
48987,1301005,13央行票据05,2013年第五期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-24,2013-08-20,2013-05-24,2013-08-23,,2013-08-23,,91 days
49010,1301006,13央行票据06,2013年第六期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-29,2013-08-23,2013-05-29,2013-08-28,,2013-08-28,,91 days
49029,1301007,13央行票据07,2013年第七期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-05-31,2013-08-27,2013-05-31,2013-08-30,,2013-08-30,,91 days
49065,1301008,13央行票据08,2013年第八期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-06-05,2013-08-30,2013-06-05,2013-09-04,,2013-09-04,,91 days
49088,1301009,13央行票据09,2013年第九期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-06-07,2013-09-03,2013-06-07,2013-09-06,,2013-09-06,,91 days
49162,1301010,13央行票据10,2013年第十期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-06-19,2013-09-13,2013-06-19,2013-09-18,,2013-09-18,,91 days
49180,1301011,13央行票据11,2013年第十一期中央银行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701005,贴现,,,,100.0,3,703019,央行票据,704001,记账式,2013-06-21,2013-09-16,2013-06-21,2013-09-20,,2013-09-20,,91 days
69713,020111,02央行票据11,2002年第十一期央行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701001,利随本清,,702001.0,到期一次付息,100.0,3,703019,央行票据,704001,记账式,2002-08-12,2002-10-27,2002-08-07,2002-11-06,,2002-11-06,,91 days
69714,020112,02央行票据12,2002年第十二期央行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701001,利随本清,,702001.0,到期一次付息,100.0,3,703019,央行票据,704001,记账式,2002-09-09,2002-11-24,2002-09-04,2002-12-04,,2002-12-04,,91 days
69718,020116,02央行票据16,2002年第十六期央行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701001,利随本清,,702001.0,到期一次付息,100.0,3,703019,央行票据,704001,记账式,2002-09-23,2002-12-08,2002-09-18,2002-12-18,,2002-12-18,,91 days
69720,020118,02央行票据18,2002年第十八期央行票据,301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701001,利随本清,,702001.0,到期一次付息,100.0,3,703019,央行票据,704001,记账式,2002-09-30,2002-12-15,2002-09-25,2002-12-25,,2002-12-25,,91 days
97919,1901003S,19央行票据互换03,2019年第三期央行票据(互换),301006,终止上市,中国人民银行,,705007,银行间债券市场,人民币,701001,利随本清,,702001.0,到期一次付息,100.0,3,703019,央行票据,704001,记账式,2019-08-09,2019-11-07,2019-08-09,2019-11-08,,2019-11-08,,91 days
